Unnamed: 0,medio,fecha,titulo,nivel,estado,chars,segundos,url_final,error,texto
175,NTR Guadalajara,23/03/2023,Van 6 ciclistas muertos tras atropellamientos,trafilatura,trafilatura,2228,2.32,https://www.ntrguadalajara.com/post.php?id_nota=195673,,"Las muertes de ciclistas por atropellamiento continúan en la Zona Metropolitana de Guadalajara (ZMG). De acuerdo con cifras del colectivo Bicicleta Blanca, el cual lleva un registro de este tipo de víctimas, en lo que va de este año seis ciclistas han fallecido luego de ser embestidos por vehículos.
Desde hace años el colectivo se ha dedicado a visibilizar el problema, así como la falta de infraestructura para ciclistas y la ausencia de políticas públicas que ayuden a la circulación no motorizada en la ZMG.
Según el registro 2023, el caso más reciente ocurrió el martes por la tarde sobre la avenida Juan Pablo II, en la colonia Oblatos, en Guadalajara. La víctima fue arrollada por una motocicleta.
Asimismo, el reporte indica que entre las víctimas hay un menor de edad de aproximadamente 13 años que murió arrollado por el conductor de una camioneta en la colonia Bosques de San Isidro, en Zapopan. En la lista también hay dos adultos de entre 60 y 70 años de edad.
La primera víctima de 2023 falleció el 19 de enero en la colonia El Vergel, en Tlaquepaque. Fue un sexagenario que falleció tras ser embestido por el conductor de un vehículo que huyó del lugar.
De las seis personas fallecidas, tres fueron arrolladas por autos particulares, una por una unidad del transporte público, otra por un camión de carga pesada y la última por una motocicleta.
Según Bici Blanca, el año pasado terminó con 16 ciclistas fallecidos tras ser atropellados.
Las cifras del colectivo también indican que durante el gobierno de Enrique Alfaro Ramírez han muerto 70 ciclistas en la ZMG, así como falta de infraestructura para la movilidad no motorizada. Apenas hay 90.9 kilómetros de ciclovías, las cuales se construyeron entre 2019 y 2020.
En total, de 2019 a la fecha han muerto 304 ciclistas en la ciudad.
A fin de visibilizar las muertes de ciclistas y para que las autoridades impulsen estrategias e infraestructura en pro de la movilidad no motorizada, el colectivo ha colocado cientos de bicis blancas en postes de la ciudad con el nombre de las víctimas.
BALANCE
- 3 de las víctimas fueron arrolladas por autos particulares
- 1 por una unidad del transporte público
- 1 por un camión de carga pesada
- 1 por una motocicleta
jl/I"
177,Meganoticias,20/03/2023,Aprovechan segundo día de Vía Recreactiva,trafilatura,trafilatura,2087,0.26,https://www.meganoticias.mx/guadalajara/noticia/aprovechan-segundo-dia-de-via-recreactiva/408701,,"Deportes
                                                                    
                                                Por:
                                                                    								Karla Jiménez
                    							 
                    							
Guadalajara
Fecha: 20-03-2023
                                        Guadalajara
Fecha: 20-03-2023
Disfrutan tapatíos y extranjeros día doble en la vía recreativa.
Este lunes feriado fue una oportunidad para que algunos por primera vez, o como lo hacen de forma recurrente, pudieran recorrer algunos tramos de la vía recreactiva.
Everardo Escobedo acudió con parte de su familia a pedalear, una actividad que se vuelve cada vez más frecuente entre ellos y que de forma conjunta realizan al menos una vez cada quince días.""Viene mi esposa, mis 4 hijos y mi hermano. Comenzamos a utilizarla porque se prestó la ciudad y luego por la ciclovía de Av. Guadalupe que te soy franco, yo inicialmente, estaba en contra de la ciclovía, por todo el caos vehicular, pero a raíz de eso ya soy usuario de ella"".
Algunos aprovecharon la vía recreativa para pasear en familia, actividad que hace años no realizaban, como el caso de Naomia ""La verdad nos estamos hospedando aquí cerca, salimos a caminar y nos encontramos con que estaba la ciclovía. Está super a gusto, está el ambiente muy padre"".
Por su parte, Vanesa detalló que acude ""en familia. Venimos casi cada domingo y hoy que es puente, también aprovechamos"".
Para algunos extranjeros que visitan la ciudad o que incluso tienen tiempo viviendo en ella, la via recreactiva ha sido una maravillosa opción para recorrer la ciudad y para incentivar el uso de la bicicleta, como el caso de Wim; ""Soy de Bélgica. Muy feliz de bicicleta en la vía recrectiva porque en Bélgica no existe. En Bélgica es vía normal, pista ciclista sí, no vía solamente para ciclista"".
La vía recreactiva conecta los municipios de Guadalajara, Zapopan y Tlaquepaque. A lo largo de estos 31 kilómetros, ofrece actividades para el adulto mayor y para niños, además de baile, voleibol y lectura."
178,Mural,19/03/2023,Charlan mujeres ciclistas sobre la movilidad en la ZMG,trafilatura,trafilatura,491,0.74,https://www.mural.com.mx/charlan-mujeres-ciclistas-sobre-la-movilidad-en-la-zmg/ar2572161,,"COMUNIDAD
02 MIN 30 SEG
Mariana Quintero
Guadalajara, México (18 marzo 2023) .-18:49 hrs
Apenas el 6 por ciento de los 12 mil 720 viajes en bicicleta que se hacen semanalmente en el AMG, los realizan mujeres. Crédito: Ismael Ramírez
Para hacer conciencia sobre cómo se transita por la ciudad en bicicleta siendo mujer y a propósito del Día Internacional de las Mujeres que se conmemora cada 8 de marzo, alrededor de diez ciclistas se reunieron esta tarde para conversar sobre dicho panorama."
179,Mural,18/03/2023,Invaden ciclovías en la ZMG; ocultan multas,trafilatura,trafilatura,637,0.87,https://www.mural.com.mx/invaden-ciclovias-en-la-zmg-ocultan-multas/ar2571784?v=5,,"Invaden ciclovías en la ZMG; ocultan multas
02 MIN 00 SEG
Violeta Meléndez
Guadalajara, México (18 marzo 2023) .-05:00 hrs
A pesar de los señalamientos, motociclistas hacen uso de la ciclovía. Crédito: Renee Pérez
Las multas por la invasión de ciclovías y carriles exclusivos, no suelen ser comunes. Crédito: Renee Pérez
Aunque puede llegar a 20 mil pesos la sanción económica aplicada a conductores de autos o motos que invadan ciclovías o carriles confinados para uso exclusivo de bicicletas y transporte público, esta práctica es frecuente y poco castigada, a pesar de que implica un riesgo para los usuarios de dicha infraestructura."
180,El Occidental,11/03/2023,Ciudadanos ven con buenos ojos la ciclovía de Javier Mina,trafilatura,trafilatura,338,0.63,https://oem.com.mx/eloccidental/local/ciudadanos-ven-con-buenos-ojos-la-ciclovia-de-javier-mina-15877139,,"Localsábado, 11 de marzo de 2023
La primera fase de la construcción de la ciclovía es de un kilómetro y medio
LOCAL
Mirza Flores acusa a Morena de ""grillar"" y lucrar políticamente con el tema del agua
El delito por el que fue denunciado Eduardo N, es por acoso sexual
La víctima está protegida y hasta el momento se desconoce su identidad"
182,El Informador,06/03/2023,"Machuelos de concreto en ciclovías se quedan, determina el Ayuntamiento tapatío",trafilatura,trafilatura,2830,0.65,https://www.informador.mx/jalisco/Guadalajara-Quitaran-los-machuelos-de-concreto-en-ciclovias-Esto-dice-el-Ayuntamiento-20230306-0114.html,,"Machuelos de concreto en ciclovías se quedan, determina el Ayuntamiento tapatío
Aunque constantemente se reciben reportes de incidentes de tránsito derivados de las ""quesadillas de cemento"", éstas se quedan
Pablo Lemus insiste en que se debe de priorizar el bienestar de quienes transitan por la ciudad sin el recubrimiento de un automóvil. EL INFORMADOR/ARCHIVO
El Ayuntamiento de Guadalajara no tiene planes de retirar o modificar ninguno de los machuelos de concreto que delimitan los carriles de tránsito para vehículos y las ciclovías en distintos puntos de la ciudad, afirmó el alcalde tapatío, Pablo Lemus Navarro.
En entrevista, el edil explicó que estas estructuras de concreto protegen a peatones y ciclistas ante la posibilidad de que un vehículo automotor pueda invadir la vía segregada para su tránsito, por lo que insistió que se debe de priorizar el bienestar de quienes transitan por la ciudad sin el recubrimiento de un automóvil.
""A quien más debemos de proteger es al peatón, al ciclista y al final al automovilista, no estamos pensando quitar un macetón en ívila Camacho ni en ninguna ciclovía porque es una protección de ciclistas y peatones"".
Sin embargo, reconoció que la Coordinación Municipal de Protección Civil y Bomberos de Guadalajara recibe de manera constante el reporte de incidentes de tránsito derivados de las ""quesadillas de cemento"" que resguardan la ciclovía de la avenida Américas, en su cruce con la calle Buenos Aires.
Acerca de este machuelo, refirió que se llevarán a cabo estudios de movilidad para considerar si es pertinente su retiro, pues reconoció que, en este caso específico, los vehículos que dan vuelta a la derecha en la avenida se impactan de manera directa con la estructura de concreto.
SABER MíS
 ¿Cómo prevenir accidentes con machuelos?
 
Debido a que las estructuras de cemento -que en algunas ocasiones son utilizadas como jardineras- han generado múltiples accidentes con el paso de los años, aquí te dejamos algunas recomendaciones para evitar percances viales.
- Toma tu distancia. En vialidades como avenida México y ívila Camacho, los machuelos de concreto se encuentran a una distancia considerable de los carriles vehiculares, lo suficiente como para circular alejado de las estructuras sin pegarse demasiado al otro carril.
- Prevé las vueltas. Muchos de los accidentes que se han ocasionando por estas estructuras derivan de vueltas muy cerradas en vialidades que cuentan con estas estructuras, en aras de evitarlo puedes prever el giro que realizarás y esperar al momento adecuado para hacerlo sin riesgos de chocar con otros vehículos o impactarte en ""las quesadillas"".
JM
Lee También
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
184,El Occidental,24/02/2023,¿Se te ponchó la llanta de la bici? Te decimos a qué lugares acudir de la ZMG,trafilatura,trafilatura,1530,0.46,https://oem.com.mx/eloccidental/tendencias/se-te-poncho-la-llanta-de-la-bici-te-decimos-a-que-lugares-acudir-de-la-zmg-15696293,,"¿Se te ponchó la llanta de la bici? Te decimos a qué lugares acudir de la ZMG
En Guadalajara existen 152 negocios bici-amigables
Tendenciasviernes, 24 de febrero de 2023
TENDENCIAS
Todo lo que necesitas saber para disfrutar las Fiestas de Octubre 2026: cartelera, precios, accesos y hasta premios
Regalarán 25 mil tortas en el Paseo Alcalde, a unos pasos de la Catedral
María Vargas y Mariana Macías compartieron en Guadalajara sus experiencias dentro de los certámenes de belleza y los retos que enfrentaron para llegar al podio nacional
El diseño con el que la anfitriona de ""La Casa de los Famosos México"" sorprendió en la gala de eliminación fue un vestido de plumas confeccionado por el diseñador mexicano Iván Ávalos
A través de una carta, Carlos III recuerda que los duques de Sussex fueron quienes eligieron ""respeto por su independencia financiera y la protección de su intimidad y así continuará""
La abogada, esposa del actor George Clooney, está poniendo de cabeza a la prensa internacional y a las redes sociales en su paso por la alfombra roja de la 83 edición del Festival de Cine de Venecia
El creador de contenido saltó a la fama en redes sociales tras participar en distintos proyectos de la presentadora Martha Debayle
El cantante Jay de la Cueva lleva la conversación sobre sexualidad y protección al escenario de la música
Jalisco llama a identificar señales de alerta y prevenir conductas suicidas
Será del 7 al 12 de septiembre con creadores de joyas de México, Países Bajos, Estados Unidos, Japón y Colombia"
185,Lider 919,20/02/2023,Ciclovía Javier Mina busca bajar lesiones y muertes ciclistas,trafilatura,trafilatura,1709,0.46,https://lider919.com/ciclovia-javier-mina-busca-bajar-lesiones-y-muertes-ciclistas/,,"La ciclovía que se construye por la avenida Javier Mina está sustentada en diferentes instrumentos de planeación y busca disminuir las lesiones y muertes de ciclistas, ya que es una de las vías más peligrosas de la ciudad, junto con López Mateos, Lázaro Cárdenas y Periférico, indicó el director de Movilidad del Ayuntamiento de Guadalajara, Jesús Carlos Soto Morfín.
""Javier Mina nos aparece como un foco rojo, por ejemplo, sabemos que en el 2017 al 2019 se dieron 102 víctimas que presentaron una lesión o incluso fallecieron, es decir 15 víctimas por kilómetro en 301 hechos viales, que se dieron en este marcó de tiempo. Esta condición se mantiene todavía entre 2020 y 2021, aunque tuvimos una baja en 2020, por el tiempo de la pandemia, donde no había una operación habitual, aun así, se presentaron víctimas: tuvimos entre 2020 y el 2021, 42 víctimas"", explicó el funcionario municipal.
En un estudio elaborado en el año 2019 detectaron que por esa vialidad se registran 700 viajes de ciclistas en 16 horas de un día típico entre semana.
El funcionario municipal resaltó que la ciclovía de Javier Mina fue planeada desde el año 2009, en el Plan Metropolitano de Movilidad no Motorizada, en el Probici de Vías Metropolitanas y en los Planes Parciales.
El director de Movilidad en Guadalajara destacó que el proyecto además implica la conservación de los cuatro carriles para automóviles y la renovación de banquetas.
El proyecto se ejecutará en dos etapas, la primera a lo largo de un kilómetro y medio, de la calzada a Belisario Domínguez con una inversión de 32 millones de pesos; los otros 6 kilómetros restantes hasta Tetlán se harán en una segunda fase, para la que se requiere de otros 30 millones."
186,Publimetro,12/02/2023,"Ciclovías se extienden por Guadalajara, pero falta conectarlas y volverlas más seguras",trafilatura,trafilatura,4691,1.14,https://www.publimetro.com.mx/jalisco/2023/02/12/cuales-son-las-ciclovias-mas-usadas-de-guadalajara/,,"Pese a contar con 281 kilómetros de ciclovías y ser una de las ciudades de América Latina con mayor infraestructura de este tipo, expertos reconocen que falta concretar esfuerzos para que este sistema de movilidad sustentable pueda ofrecer traslados seguros.
Advierten que, entre los problemas principales, está la falta de conexión de tramos y mientras en una parte los viajes son seguros gracias a las ciclovías, en otras los usuarios están expuestos a los vehículos motorizados.
Información relacionada: ¡Desairan las bicis! Ciclovías y programas públicos no le bastan a tapatíos para usar las bicicletas
Según datos de la Agencia Metropolitana de Infraestructura para la Movilidad (AMIM), las rutas ciclistas en el Paseo Alcalde, Federalismo y avenida Las Torres son las ciclovías con mayor número de viajes. En un día normal se realizan 42 mil 232 viajes en bicicleta en el Área Metropolitana de Guadalajara.
Actualmente, la red de infraestructura ciclista en el AMG contempla 281.62 kilómetros de ciclovías y 116 kilómetros de carriles con prioridad ciclista.
Aunque pudieran parecer muchos viajes en bicicleta, según datos del Instituto Metropolitano de Planeación, cada día se realizan en la Zona Metropolitana de Guadalajara 1.5 millones de viajes, y los 42 mil existentes implican solo que 2.7% de ellos son en bicicleta. Los medios principales de movilidad de la ciudadanía son el transporte público (40.18% de los viajes), caminar (26.9%), automóvil (15.7%) y moto (4.07% de los viajes).
Guadalajara es el municipio que registra el mayor número de recorridos con 64.1%, seguido de Zapopan con 26.9%, Tlajomulco 6.1%, Tlaquepaque 2.5% y Tonalá 0.4%; también es importante destacar que los dos primeros municipios cuentan con la mayor infraestructura de este tipo y por ende se refleja en la cantidad de viajes.
- 28 minutos es el tiempo promedio de un viaje en bicicleta por el AMG
- 45% de la población de Guadalajara dice no usar la bicicleta por temer sufrir un accidente u otros factores de seguridad
Sobre la distribución de los viajes, se observaron dos momentos relevantes de incremento del flujo en el aforo de ciclistas: el primero es entre las 7:00 y 9:30 horas y el segundo entre las 16:45 a las 19:45.
Urgente mejorar la conectividad y la seguridad de la infraestructura ciclista
A decir de especialistas en la materia, hay una necesidad de impulsar la construcción de ciclovías pero sobre todo mejorar su conectividad y las condiciones de seguridad de los usuarios.
""Es insuficiente; el AMG tiene un déficit en ciclovías, a algunas les faltan espacio para circular con seguridad y confort, sin miedo. Para que se concrete deben de ligarse los trayectos entre las centralidades"", expresó Alexandro Alvirde Sucilla, académico de los departamentos de Proyectos Arquitectónicos y de Técnicas de la Construcción del Centro Universitario de Arte, Arquitectura y Diseño (CUAAD).
Alvirde Sucilla mencionó, por ejemplo, que aunque ya hay ciclovía en gran tramo del Anillo Periférico, tras la implementación del Macrobús, no llega al oriente de la metrópoli. Tampoco hay una ciclovía en avenidas como Loma Dorada o Río Nilo que podría conectar los centros de Tonalá y Tlaquepaque.
Señaló que el programa de MiBici, de bicicletas públicas, ya es necesario que se impulse hacia el oriente de la ciudad. ""Es un proyecto que sólo se da en colonias céntricas, como la Americana, que son zonas privilegiadas, y no en la zona oriente de la ciudad"".
Sobre la situación topográfica de Guadalajara y sus municipios aledaños, donde hay varias pendientes pronunciadas que impiden la accesibilidad de ciclistas (como el caso de la Calzada Independencia Norte o las avenidas Acueducto y Ávila Camacho), el especialista en movilidad explicó que hay maneras de que los trayectos sean menos pesados, mediante paraderos.
""La ciudad se tiene que modificar, es para el ciudadano, no para el coche, hay que caminar más""
— Alexandro Alvirde Sucilla, académico e investigador de la UdeG
Ciclovías más usadas en el Área Metropolitana de Guadalajara
1. Paseo Alcalde: 2,136 viajes diarios, 5.1% del total de viajes
2. Federalismo: 1,897 viajes diarios, 4.5% del total de viajes
3. Las Torres: 1,745 viajes diarios, 4.1% del total de viajes
4. Marcelino García Barragán: 1,470 viajes diarios, 3.5% del total de viajes
5. Aviación: 1,365 viajes diarios, 3.2% del total de viajes
6. Malecón (Solidaridad): 1,287 viajes diarios, 3.0% del total de viajes
7. Ávila Camacho: 1,155 viajes diarios, 2.7% del total de viajes
8. Hospital: 1,122 viajes diarios, 2.7% del total de viajes
9. 8 de Julio: 1,060 viajes diarios, 2.5% del total de viajes
10. Mariano Otero: 1,017 viajes diarios, 2.4% del total de viajes"
188,El Informador,09/02/2023,Preparan conexión ciclista de paseo Alcalde a Niños Héroes,trafilatura,trafilatura,9464,0.53,https://www.informador.mx/Ciclovia-Preparan-conexion-ciclista-de-paseo-Alcalde-a-Ninos-Heroes-l202302090002.html,,"Preparan conexión ciclista de paseo Alcalde a Niños Héroes
En etapas posteriores incluso la infraestructura crecerá hacia el norte para conectar con el Periférico y el Peribús
El director de Movilidad y Transporte de Guadalajara, Jesús Carlos Soto Morfín, adelantó la conexión ciclista desde paseo Alcalde hasta Niños Héroes.
""Estamos por terminar ese tramo adicional de calle completa con infraestructura ciclista y vamos a continuar de ahí a Agustín Yáñez, pasando por el parque Agua Azul. Esa es la siguiente etapa para conectar todo paseo Alcalde"", indicó el funcionario.
Destacó que el siguiente paso será crecer la ciclovía de paseo Alcalde hacia el norte para conectar con el Periférico y el Peribús. ""Estamos concursando en una iniciativa internacional para ver si logramos ganar 20 millones de pesos para hacer la infraestructura ciclista adicional para la ciudad en conjunto"".
Subrayó que este año inició la intervención del corredor integral Javier Mina, cuya primera etapa será de la calzada Independencia a Belisario Domínguez, con más de un kilómetro de infraestructura ciclista, la cual prevén que concluya en junio. ""Estamos interviniendo todas las banquetas. Se está poniendo la accesibilidad universal, estamos reconfigurando los carriles para dotarlos de medidas que permitan mayor control de la velocidad y mayor seguridad vial. Se va a instalar mobiliario y renovar bancas. Habrá reforestación"".
Sobre la proyección de construir otro carril BusBici, resaltó que se hizo en Hidalgo porque es la única vialidad donde se tiene un sistema completo con transporte masivo.
La cifra
2 mil 600 ciclistas circulan diariamente por paseo Alcalde, solamente de norte a sur.
Aprovechan cada día 740 ciclistas BusBici de Hidalgo
Jesús Carlos Soto Morfín, titular de la Dirección de Movilidad y Transporte de Guadalajara, indica que 740 ciclistas aprovechan el BusBici de Hidalgo cada día, según el conteo que se realizó en diciembre de 2022. Este espacio se inauguró en septiembre del año pasado. Además, resalta que la mayoría de los usuarios respetan el carril confinado. Recuerda que los vehículos de emergencia sí tienen permiso de acceder, siempre y cuando se respete la velocidad de máximo 30 kilómetros por hora.
""Notamos un comportamiento predominantemente de respeto hacia el corredor. Sí hay algunos casos de invasión, sobre todo de motociclistas, en algunos casos de empresas repartidoras de comida que hacen uso indebido de esta vía. Hay pocos automovilistas que invaden el carril, pero sí los hay, sobre todo porque quieren dar una vuelta a la derecha anticipada y se meten a la mitad del carril para llegar a la esquina"".
Dice que son pocos los que han captado que utilizan el carril completo, aunque los agentes de movilidad siguen supervisando el área.
""Sugerimos a los ciclistas que vayan con el doble de alerta y sobre todo que se anticipen a las vueltas a la derecha de los automovilistas o del transporte público"".
Sobre los ciclistas que invaden banquetas, remarca que una de las intenciones del mapa ciclista es orientar a los usuarios a que se bajen al arroyo vehicular para que no pongan en riesgo a los peatones.
""Lo que tenemos en avenida Hidalgo también es un reflejo de que hace falta una conexión más cercana que avenida La Paz para el sentido Oriente-Poniente. Eso no justifica el sentido contrario en la infraestructura, pero sí nos hace ver a la autoridad que nos hace falta mejorar la conectividad"".
TELíN DE FONDO
Mapa ciclista
Los ciclistas que transiten por Guadalajara y Zapopan tendrán a su disposición un mapa con información valiosa para realizar sus trayectos en 224 kilómetros, como la ubicación de la infraestructura ciclista, lugares turísticos, sitios de emergencias médicas, opciones para realizar viajes intermodales; es decir, combinar trayectos entre distintos medios de movilidad, o para detectar cuáles son los negocios amigables con la bicicleta.
Jesús Carlos Soto Morfín destaca que en esta versión agregaron información de 191 espacios como talleres de bicicletas, cafeterías, venta de ropa o reparación de vehículos antiguos.
De los 112 kilómetros de ciclovías en Guadalajara, alrededor de 70% está interconectada con otros municipios. ""Lo que buscamos es que cada vez más gente decida subirse a la bicicleta, bajarse del automóvil, realizar cotidianamente sus viajes intermodales, quizá generando un trayecto en la bicicleta, otro en algún otro medio, en transporte público"", dijo el funcionario.
Explica que también se emiten recomendaciones generales y de seguridad para ciclistas, como uso de casco y ropa visible, y se pide a los usuarios respetar el sentido de las vialidades, y proporcionen información sobre las variantes de infraestructura ciclista"".
Mercedes Paloma Cruz, directora de Movilidad y Transporte de Zapopan, precisa que únicamente se incluyeron en el mapa los polígonos del Centro y el de Chapalita. ""Esperamos que para la siguiente versión tengamos mapeado todo el municipio, pero en la versión digital encontrarán todo el municipio con las estaciones de MiBici y las estaciones de transporte masivo para invitar a la gente a que hagan viajes"".
Recomienda bajarse del coche para trayectos más cortos, utilizar otro tipo de transporte, fomentar más la bicicleta, apostar por la seguridad vial y por el futuro del planeta.
La herramienta puede descargarse en el enlace: https://luchadoresviales.mx/mapa-ciclista-gdl/
Luchadores Viales
La herramienta surge en Guadalajara en 2021 por la iniciativa Partnership for Healthy Cities, impulsada por Bloomberg Philanthropies y Vital Strategies, y en esta segunda edición integra por primera ocasión al municipio de Zapopan.
Cuenta con información como negocios amigables con este medio de transporte, estaciones de MiBici y las líneas de Mi Tren, gasolineras, hospitales, áreas verdes, rutas de la Vía RecreActiva, sitios a los cuáles acudir en caso de una falla mecánica, información de la infraestructura ciclista y la pirámide de la movilidad, sugerencias para rodar con seguridad y números de teléfonos de emergencia.
CLAVES
Análisis
Encuesta. Jesús Carlos Soto Morfín informa que el Imeplan está trabajando una actualización del Plan Integral de Movilidad Urbana sustentable, mediante la cual se va a poder analizar con exactitud el uso de la bicicleta en general.
Aumento. Desde hace 13 años fue la última actualización de la encuesta de Origen-Destino; según el Inegi, ha habido un aumento de ciclistas.
Revisión. En análisis realizado durante la pandemia, la Agencia Metropolitana de Servicios de Infraestructura para la Movilidad remarcó que seis de cada 10 viajes ciclistas en la ciudad se realizan en Guadalajara.
Tránsito. En 2021 se reportaron 187 kilómetros de infraestructura ciclista y 116 kilómetros de carriles prioridad, la selección se realizó en las rutas con mayor flujo de ciclistas.
Olvido. Solamente Guadalajara y Zapopan compartieron proyectos ciclistas para este año. Tlajomulco, Tlaquepaque y Tonalá respondieron por Transparencia que no tenían planes al respecto.
VOCES
Apuestan por la cultura ciclista
""Queremos convertirnos en ciudades bicicleteras""
Mercedes Paloma Cruz, directora de Movilidad y Transporte de Zapopan, remarca que la iniciativa se logró gracias a Ciudades Hermanas, la cual incorpora las rutas que se han construido en los últimos años y visibiliza los ciclopuertos para dejar los vehículos.
""Sobre todo incorpora esta visión de luchadores viales porque promueve la seguridad vial en la ciudad y utiliza el logo de ciudades bicicleteras, queremos convertirnos en ciudades bicicletas, porque creemos rotundamente que el planeta se está transformando. El fin de semana hubo noticias de desastres naturales, es innegable que tenemos una crisis climática: incendios en Chile, terremotos y cada uno desde donde estamos tenemos que aportar nuestro granito de arena y aprender a movernos de otra manera que no sea a través de los vehículos motorizados"".
""Te puede sacar de apuros""
Silvina Razo, integrante de Bici Blanca, opina que el mapa es importante porque muchas veces los ciclistas no saben dónde reparar sus bicicletas, sobre todo si llegan a descomponerse en lugares lejanos a sus domicilios. ""Tener herramientas de consulta te puede sacar de apuros, y más si se puede identificar el tipo de servicio"".
La ciclista considera que este documento también sirve como guía para las personas que usan las bicicletas como medio de transporte. ""Aunque la infraestructura ya está, muchas veces sales y no la ubicas, sirve para trazar tu ruta y hacerla más segura"".
Por último, puntualiza que hace falta que haya más empatía entre todas las personas que nos movemos en la ciudad.
""Reconocernos como iguales, ante la necesidad que cada uno tiene para moverse por la ciudad, y ese respeto y sana convivencia entre los que andan en bici, vehículos, camiones, reconocernos en la calles, y con ello generar una mejor convivencia"".
""Ciclismo es comunidad y cultura""
Mario Villaseñor, director de 33 Club Ciclista, negocio especializado en ciclismo urbano, destaca que están muy agradecidos y emocionados por este tipo de iniciativas. ""Ya que también representan lo que para mí es el ciclismo, que es comunidad y cultura, convivencia, un negocio noble. Y ayudar a la gente a moverse y a conocer su ciudad y sus espacios de otra manera y desde otra perspectiva, nos llena de satisfacción""."
189,Pagina 24 Jalisco,09/02/2023,Motociclistas y automovilistas no respetan las ciclovías,trafilatura,trafilatura,2276,0.84,https://pagina24jalisco.com.mx/2023/02/09/local/motociclistas-y-automovilistas-no-respetan-las-ciclovias/,,"Usuarios exigen vigilancia a policías viales
Aun cuando circulan en el carril exclusivo, en la ciclovía de Guadalupe deben andar cuidándose de no ser atropellados por algún vehículo motorizado
Por Rafael Hernández Guízar
Ciclistas al poniente de la Zona Metropolitana de Guadalajara (ZMG) se quejaron de las invasiones constantes a la ciclovía por parte de motociclistas y automovilistas.
Y es que por la ciclovía que está instalada por la avenida Guadalupe, en Zapopan, es común ver que motociclistas pasen por el carril confinado para el paso de los ciclistas.
""Pues está mal, eso es un hecho, y deberían de hacer algo, no sé poner cámaras de fotoinfracción o algo que ayude a que los que anden por ahí de forma ilegal los multen, porque a veces vas en la bicicleta y de pronto de la nada, te sale un motociclista, y es peligroso; a ver, se supone que es el carril exclusivo para que anden las personas seguras en la bicicleta, a nuestro paso, tranquilos, pero no, anda uno cuidándose también de no ser atropellado porque luego hasta carros ves que vienen en la ciclovía"", indicó Sergio López uno de los entrevistados.
Y siguió: ""En la misma de Guadalupe ve que los automovilistas después de la avenida Patria hacia el Periférico usan la ciclovía, ves los carros chicos pasando por ella en horas pico sobre todo, y uno se pregunta y los policías de vialidad dónde andan, deberían de estar ahí poniendo orden, pero no están, y uno si les dice algo pues luego luego le dejan ir a uno el carro, es hasta peligroso defender el espacio público"", indicó.
El problema se replica en el sentido inverso al ya señalado, es decir, de poniente a oriente, algo que a decir de los ciclistas debería de ser videograbado por la policía vial, esto con la intención de que se levante infracciones a aquellos que hacen uso de la ciclovía para transitar con vehículos automotores.
Al momento, en la ley de movilidad está expresa la prohibición para usar las ciclovías con cualquier vehículo ajeno a la bicicleta. Las multas llegan incluso casi a los 200 mil pesos.
Por desgracia, los ciclistas denunciaron que son hasta los mismos policías municipales quienes obstruyen la ciclovía, pues al no haber otro lugar dónde pararse, al momento de hacer una revisión a un carro la hacen tapando la vía."
190,El Informador,08/02/2023,"Presentan mapa para ciclistas en Guadalajara y Zapopan, ¿en qué consiste?",trafilatura,trafilatura,1058,0.55,https://www.informador.mx/jalisco/Guadalajara-y-Zapopan-Presentan-mapa-para-ciclistas-en-que-consiste-20230207-0082.html,,"Presentan mapa para ciclistas en Guadalajara y Zapopan, ¿en qué consiste?
El mapa cuenta con información valiosa que permita a los usuarios de bicicleta realizar sus trayectos
El mapa se puede descargar a través de Internet. ESPECIAL/Gobierno de Guadalajara
Las direcciones de Movilidad y Transporte de Guadalajara y Zapopan presentaron un mapa para que los ciclistas tengan información valiosa para realizar sus trayectos, como ubicación de ciclovías, comercios para servicios de bicicletas, lugares turísticos, sitios de emergencias y rutas de transporte para realizar viajes intermodales, es decir, combinar trayectos entre distintos medios de movilidad.
También emite recomendaciones de seguridad para ciclistas, como uso de casco y ropa visible, y pide a los usuarios respetar el sentido de las vialidades.
SABER MíS
Descarga el mapa en: https://luchadoresviales.mx/mapa-ciclista-gdl/
JM
Lee También
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
191,Mural,08/02/2023,Suben 20% viajes de MiBici en enero,trafilatura,trafilatura,415,0.73,https://www.mural.com.mx/suben-20-viajes-de-mibici-en-enero/ar2549817,,"COMUNIDAD
01 MIN 30 SEG
Violeta Meléndez
Guadalajara, México (08 febrero 2023) .-18:22 hrs
En enero se registraron 355 mil 18 viajes en la plataforma MiBici, un 20% más que el mismo mes de 2022. Crédito: Archivo
A pesar de que el parque vehicular motorizado, sobre todo de motocicletas, sube sustancialmente en el Área Metropolitana de Guadalajara, también crece la demanda del servicio de bicicleta pública MiBici."
